t,dfs,v,steer,angle,width,trackPos,ontrack
6.604,101.76,22.005,-0.0100767,-0.00790697,11.8957,-0.00490745,1
6.626,102.243,21.956,-0.0150808,-0.00778444,11.8907,-0.00432587,1
6.648,102.727,22.1041,-0.00692959,-0.00726014,11.89,-0.00378887,1
6.67,103.216,22.212,0.00614983,-0.00663115,11.8904,-0.00327222,1
6.692,103.704,22.1611,-0.00725513,-0.00636058,11.8868,-0.00274762,1
6.714,104.191,22.1116,-0.00856916,-0.00611646,11.8827,-0.00223319,1
6.736,104.676,22.0623,-0.0151573,-0.00563595,11.8813,-0.00176231,1
6.758,105.161,22.0132,-0.0168783,-0.00489545,11.8912,-0.00135461,1
6.78,105.645,21.9642,-0.0155046,-0.00392219,11.9719,-0.00102504,1
6.802,106.129,22.1086,-0.0112806,-0.00288452,12.0001,-0.000767708,1
6.824,106.618,22.2146,-0.0142939,-0.00193046,12,-0.000567039,1
6.846,107.106,22.1638,-0.0203408,-0.00105256,12,-0.000433763,1
6.868,107.593,22.1141,-0.0180779,-1.45286e-05,12,-0.000396808,1
6.89,108.079,22.0648,-0.0208257,0.00114004,12,-0.000458797,1
6.912,108.564,22.0156,-0.00370965,0.0023887,12,-0.000617504,1
6.934,109.047,21.9666,-0.00354226,0.00330734,12.0001,-0.000841538,1
6.956,109.532,22.1112,-0.00744224,0.00382715,12.0001,-0.00109339,1
6.978,110.02,22.2175,0.0050192,0.00430702,12.0001,-0.00138243,1
7,110.509,22.1666,0.00361501,0.00454132,12.0001,-0.00169317,1
7.022,110.996,22.117,0.00518307,0.00452971,12.0001,-0.00200399,1
7.044,111.482,22.0677,-0.00834472,0.00442703,12.0001,-0.0023129,1
7.066,111.966,22.0185,-0.00326994,0.00459151,12.0001,-0.00264883,1
7.088,112.45,21.9696,-0.00160106,0.00492637,12.0001,-0.00302132,1
7.11,112.935,22.1148,-0.0124014,0.00518298,12.0002,-0.00340978,1
7.132,113.423,22.2214,-0.00757039,0.00563553,12.0002,-0.00383981,1
7.154,113.912,22.1704,0.000273579,0.0062335,12.0002,-0.00432706,1
7.176,114.399,22.1208,0.00301494,0.00663209,12.0002,-0.00483505,1
7.198,114.885,22.0714,0.00337735,0.00677526,12.0003,-0.00534781,1
7.22,115.37,22.0223,0.0106625,0.00678673,12.0003,-0.00585731,1
7.242,115.854,21.9732,-0.00259131,0.00655869,12.0003,-0.00633899,1
7.264,116.338,22.1193,-0.00991872,0.00643757,12.0002,-0.00682712,1
7.286,116.827,22.2263,0.00837728,0.00672443,12.0003,-0.00736101,1
7.308,117.315,22.1753,0.00460209,0.00687997,11.9949,-0.00790135,1
7.33,117.802,22.1257,0.0187528,0.00677897,11.9885,-0.00841856,1
7.352,118.289,22.0762,0.00487835,0.00630344,11.9837,-0.00888896,1
7.374,118.774,22.027,0.00788379,0.00581546,11.9789,-0.00932256,1
7.396,119.258,21.9779,0.0146106,0.00546476,11.9654,-0.00973805,1
7.418,119.742,22.124,0.0211456,0.00489195,11.9545,-0.0101096,1
7.44,120.231,22.2309,0.0122224,0.00397976,11.9483,-0.0104143,1
7.462,120.719,22.1799,-0.00266295,0.00313638,11.9442,-0.0106576,1
7.484,121.207,22.1302,-0.00830148,0.00266536,11.936,-0.0108853,1
7.506,121.693,22.0808,-0.0116879,0.00265943,11.9151,-0.0111334,1
7.528,122.178,22.0314,0.00335889,0.00298668,11.8943,-0.0114168,1
7.55,122.662,21.9824,0.0124028,0.00312462,11.8768,-0.011707,1
7.572,123.147,22.1304,0.0250156,0.00277025,11.8661,-0.0119455,1
7.594,123.636,22.2382,0.0142393,0.00188395,11.8636,-0.0120993,1
7.616,124.125,22.1871,0.00260416,0.000934452,11.8642,-0.0121702,1
7.638,124.612,22.1374,-0.00631154,0.000259221,11.8622,-0.0122054,1
7.66,125.099,22.0879,-0.00536297,4.74006e-05,11.8527,-0.0122428,1
7.682,125.584,22.0386,-0.0102463,0.000107005,11.8388,-0.0122948,1
7.704,126.068,21.9894,-0.0040422,0.000364706,11.8219,-0.0123681,1
7.726,126.553,22.1371,0.00941014,0.000656888,11.8051,-0.012461,1
7.748,127.042,22.2449,0.00640942,0.000643671,11.7945,-0.0125191,1
7.77,127.531,22.1937,-0.0010471,0.000462487,11.7875,-0.0125457,1
7.792,128.019,22.144,0.00503755,0.00041844,11.779,-0.0125678,1
7.814,128.505,22.0944,0.00245574,0.000382617,11.7711,-0.0125813,1
7.836,128.991,22.0451,0.00431195,0.000327528,11.7646,-0.0125878,1
7.858,129.475,21.9958,0.00469549,0.000263244,11.7591,-0.012584,1
7.88,129.96,22.1422,0.0149939,0.000101224,11.7564,-0.0125678,1
7.902,130.449,22.2482,0.0146721,-0.000347808,11.7608,-0.012514,1
7.924,130.938,22.197,0.0366369,-0.000966549,11.7712,-0.0124032,1
7.946,131.426,22.1468,0.0341428,-0.00216512,11.8002,-0.0121843,1
7.968,131.912,22.0971,0.0317228,-0.00396867,11.857,-0.0118202,1
7.99,132.398,22.0476,0.0240263,-0.00594351,11.8886,-0.0113229,1
8.01,132.838,22.0028,0.0136744,-0.00760539,11.9217,-0.0107674,1
8.03,133.278,21.9582,-0.00376841,-0.00890085,11.944,-0.0101487,1
8.05,133.718,22.0877,-0.0177831,-0.00952777,11.95,-0.00950805,1
8.07,134.161,22.1938,-0.00204644,-0.00935848,11.9403,-0.00889651,1
8.09,134.605,22.1476,-0.0121963,-0.0089312,11.9262,-0.00829824,1
8.11,135.047,22.1025,-0.00744362,-0.00843598,11.9112,-0.00770847,1
8.13,135.489,22.0577,7.86698e-05,-0.00788248,11.8957,-0.00714588,1
8.15,135.93,22.013,0.0023435,-0.00751518,11.8827,-0.00658973,1
8.17,136.369,21.9684,-0.00683843,-0.00735231,11.872,-0.00603024,1
8.19,136.81,22.0937,0.0139463,-0.00712828,11.8604,-0.00548633,1
8.21,137.253,22.1971,-0.00491075,-0.00717638,11.8509,-0.00492167,1
8.23,137.696,22.1509,0.00644378,-0.0072048,11.8407,-0.00435535,1
8.25,138.139,22.1057,0.00179328,-0.00719884,11.8306,-0.00380055,1
8.27,138.58,22.0608,-0.000832656,-0.00724745,11.8221,-0.00323677,1
8.29,139.021,22.0161,-0.0138574,-0.00720109,11.8094,-0.00268737,1
8.31,139.461,21.9714,-0.0183899,-0.00681044,11.7988,-0.00217255,1
8.33,139.901,22.0961,-0.0276529,-0.00605068,11.8011,-0.00172242,1
8.35,140.345,22.1991,-0.0289395,-0.00489493,11.8352,-0.00135159,1
8.37,140.788,22.1528,-0.0138436,-0.00347257,11.9037,-0.00108997,1
8.39,141.231,22.1077,-0.00195832,-0.00222597,12,-0.000906865,1
8.41,141.673,22.0628,0.00364476,-0.00147159,12,-0.000760953,1
8.43,142.113,22.018,0.0063016,-0.00117867,12,-0.000620286,1
8.45,142.553,21.9734,0.00254767,-0.00117825,12,-0.000476519,1
8.47,142.994,22.0989,0.00889507,-0.00127651,12,-0.000333071,1
8.49,143.437,22.2024,-0.00720969,-0.00149477,12,-0.000173887,1
8.51,143.881,22.1562,-0.00441179,-0.00147925,12,-3.17891e-05,1
8.53,144.323,22.111,-0.00346055,-0.00123473,12,8.14597e-05,1
8.55,144.765,22.066,-0.00165229,-0.000962302,12,0.000172138,1
8.57,145.206,22.0212,-0.00734172,-0.000710741,12,0.000245492,1
8.59,145.646,21.9764,-0.0147524,-0.000376239,12,0.000294606,1
8.61,146.086,22.1021,-0.00862772,0.000203609,12,0.000297387,1
8.63,146.53,22.2046,0.00285736,0.0008706,12,0.00025773,1
8.65,146.973,22.1583,0.00400227,0.00124758,12,0.000199,1
8.67,147.416,22.1131,0.00205632,0.00133654,12,0.000143369,1
8.69,147.858,22.0681,-0.00209032,0.00134541,12,8.5036e-05,1
8.71,148.299,22.0233,0.00976733,0.00143342,12,1.36693e-05,1
8.73,148.739,21.9786,0.000690635,0.00135708,12,-5.26905e-05,1
8.75,149.179,22.1041,0.00781319,0.00121474,12,-0.00010848,1
8.77,149.623,22.2078,-0.00109083,0.00102368,12,-0.000159899,1
8.79,150.067,22.1615,-0.00679136,0.000947163,12,-0.000205835,1
8.81,150.509,22.1162,-0.00419734,0.00113849,12,-0.00027593,1
8.83,150.951,22.0713,-0.00458594,0.00145198,12,-0.000372092,1
8.85,151.392,22.0264,-1.63464e-05,0.00179368,11.9713,-0.000486294,1
8.87,151.832,21.9816,0.00881685,0.0020569,11.9401,-0.000616471,1
8.89,152.273,22.1067,0.0136093,0.00200257,11.9128,-0.000736475,1
8.91,152.716,22.2098,0.011744,0.00160576,11.8893,-0.000817696,1
8.93,153.16,22.1635,-0.000513525,0.00112393,11.8665,-0.000859578,1
8.95,153.603,22.1181,0.0145625,0.000877291,11.8409,-0.000897328,1
8.97,154.045,22.073,0.025658,0.000569582,11.8158,-0.000916799,1
8.99,154.486,22.0279,0.0173529,-0.000203595,11.7958,-0.000860453,1
9.01,154.926,21.9832,0.0124476,-0.00116701,11.7775,-0.00073878,1
9.03,155.366,22.1122,0.00506132,-0.00203903,11.7576,-0.000576814,1
9.05,155.81,22.2179,0.00672788,-0.00263803,11.7309,-0.000398874,1
9.07,156.254,22.1716,0.013714,-0.00296988,11.6818,-0.000195901,1
9.09,156.697,22.1261,-0.00667201,-0.0033844,11.6348,5.28495e-05,1
9.11,157.139,22.081,-0.0287608,-0.00351085,11.5824,0.000313044,1
9.13,157.58,22.0358,-0.0326709,-0.00280385,11.5156,0.00049909,1
9.15,158.02,21.9908,-0.0198946,-0.00140297,11.4402,0.000568787,1
9.17,158.461,22.1138,-0.00525022,1.91331e-05,11.3703,0.00055639,1
9.19,158.905,22.2162,0.0142498,0.00100595,11.3122,0.000521501,1
9.21,159.349,22.1697,0.0133698,0.00122856,11.2683,0.000487884,1
9.23,159.792,22.1243,-0.000563525,0.000936404,11.2333,0.000490268,1
9.25,160.234,22.0792,0.00307207,0.000745326,11.2001,0.000491381,1
9.27,160.675,22.0342,-0.00513931,0.000698328,11.1698,0.000478347,1
9.29,161.115,21.9893,-0.0121146,0.000814542,11.1444,0.000445127,1
9.31,161.556,22.1149,-0.00673282,0.00122519,11.1278,0.0003709,1
9.33,162,22.2177,0.00510879,0.00174057,11.1264,0.000261307,1
9.35,162.444,22.1711,0.016668,0.00199863,11.1433,0.00014472,1
9.37,162.887,22.1256,0.0255702,0.00176483,11.1752,5.98431e-05,1
9.39,163.329,22.0804,0.0178998,0.00100414,11.215,4.49816e-05,1
9.41,163.77,22.0354,0.0126478,2.98917e-05,11.2735,9.24269e-05,1
9.43,164.21,21.9905,0.00453789,-0.00090377,11.3945,0.000178258,1
9.45,164.651,22.1193,0.00672953,-0.00156865,11.9806,0.000291586,1
9.47,165.095,22.225,-0.00217731,-0.00202581,11.9343,0.00042057,1
9.49,165.539,22.1786,-0.00316203,-0.00215921,11.8872,0.000561953,1
9.51,165.982,22.1331,-0.00154741,-0.00204948,11.8395,0.00070111,1
9.53,166.424,22.0879,-0.0165223,-0.00185758,11.7918,0.000831683,1
9.55,166.865,22.0428,-0.0215667,-0.00133984,11.7432,0.000924746,1
9.57,167.305,21.9977,-0.0310926,-0.000390872,11.6944,0.000945409,1
9.59,167.746,22.1212,-0.0121083,0.000956967,11.6446,0.000869433,1
9.61,168.191,22.2238,0.00541172,0.0022217,11.5941,0.000725905,1
9.63,168.634,22.1773,0.012981,0.00281292,11.5465,0.000571489,1
9.65,169.078,22.1318,0.0121433,0.00277758,11.4631,0.000434717,1
9.67,169.52,22.0864,-0.00058478,0.00242084,11.3758,0.000323852,1
9.69,169.961,22.0413,-0.00734065,0.00222026,11.2878,0.000208219,1
9.71,170.401,21.9963,-0.00711399,0.00237702,11.1977,6.20683e-05,1
9.73,170.842,22.1217,0.00356712,0.00272258,11.1071,-0.000118017,1
9.75,171.286,22.2244,0.00961249,0.00291914,11.0188,-0.000309467,1
9.77,171.73,22.1779,0.00188084,0.00282072,10.9349,-0.000475963,1
9.79,172.173,22.1324,0.0150355,0.00268258,10.853,-0.000637611,1
9.81,172.615,22.0871,0.0329626,0.00237413,10.7743,-0.000774225,1
9.83,173.056,22.0417,0.0520995,0.00145936,10.7007,-0.000828425,1
9.85,173.497,21.9961,0.0373186,-0.000384808,10.633,-0.000734806,1
9.87,173.938,22.1259,0.0263529,-0.00259161,10.5641,-0.00050203,1
9.89,174.382,22.2327,0.0212047,-0.00451018,10.4917,-0.00019153,1
9.91,174.826,22.1862,0.0169292,-0.00594041,10.4189,0.000213703,1
9.93,175.269,22.1406,0.0331475,-0.00714383,10.347,0.000701268,1
9.95,175.712,22.095,0.022339,-0.00854364,10.2763,0.00129779,1
9.97,176.153,22.0498,0.0223055,-0.0100233,10.2066,0.00200725,1
9.99,176.594,22.0047,0.0184836,-0.0113899,10.1384,0.00280325,1
10.01,177.033,21.9597,0.000948879,-0.0126346,10.0718,0.00368714,1
10.03,177.473,22.0892,0.00245306,-0.0134071,10.0087,0.00461165,1
10.05,177.917,22.1949,0.00823469,-0.0137664,9.95187,0.00555428,1
10.07,178.36,22.1482,0.0124555,-0.0139844,9.90223,0.00653974,1
10.09,178.802,22.1028,0.0152711,-0.0143237,9.85885,0.00757766,1
10.11,179.244,22.0576,0.0165875,-0.0148324,9.82203,0.00866977,1
10.13,179.685,22.0126,0.0119005,-0.0154953,9.7929,0.00982261,1
10.15,180.124,21.9677,0.0256396,-0.0161455,9.77634,0.0110188,1
10.17,180.564,22.0934,0.0300191,-0.0170598,9.76992,0.0122881,1
10.19,181.008,22.1972,0.0421474,-0.0183768,9.77181,0.0136544,1
10.21,181.451,22.1505,0.0417405,-0.0200345,9.7846,0.0151523,1
10.23,181.894,22.1048,0.0412649,-0.022082,9.80708,0.0168022,1
10.25,182.335,22.0594,0.0456422,-0.0242818,9.8611,0.0185973,1
10.27,182.776,22.0139,0.0550876,-0.0266664,9.98805,0.0205523,1
10.29,183.215,21.9683,0.0713911,-0.0294072,12.1417,0.0227005,1
10.31,183.656,22.0981,0.0946991,-0.0327603,12.1618,0.0250856,1
10.33,184.099,22.2033,0.109284,-0.0357891,12.2139,0.0277532,1
10.35,184.543,22.1546,0.107862,-0.0354942,12.2863,0.0305417,1
10.37,184.987,22.107,0.100804,-0.0356806,12.3762,0.0333506,1
10.39,185.429,22.06,0.0984188,-0.0359809,12.513,0.0361608,1
10.41,185.871,22.0126,0.0958956,-0.0361792,9.44544,0.0389671,1
10.43,186.311,21.9661,0.0945691,-0.0363008,9.17162,0.0417722,1
10.45,186.753,22.0999,0.0963163,-0.0365582,8.96213,0.044562,1
10.47,187.197,22.2053,0.0866413,-0.0369797,8.77049,0.047315,1
10.49,187.642,22.1574,0.0705725,-0.0368444,8.64074,0.0500844,1
10.51,188.086,22.1105,0.0683755,-0.0361855,8.55415,0.0528119,1
10.53,188.529,22.0637,0.0635771,-0.0351041,8.50513,0.0554555,1
10.55,188.971,22.0171,0.0521079,-0.0337703,8.49516,0.0579999,1
10.57,189.413,21.9698,0.0695098,-0.0320379,13.6874,0.0604146,1
10.59,189.855,22.11,0.069861,-0.0303354,13.7586,0.06272,1
10.61,190.301,22.2063,0.0706723,-0.0289129,13.8888,0.0649223,1
10.63,190.746,22.1573,0.0711639,-0.0273767,14.0123,0.0670573,1
10.65,191.191,22.1099,0.0820199,-0.0259592,12.5332,0.0691045,1
10.67,191.634,22.0623,0.0692533,-0.024867,11.0004,0.0710729,1
10.69,192.077,22.0154,0.0652286,-0.0238287,9.97564,0.0729624,1
10.71,192.519,21.9686,0.0757935,-0.0225751,9.53774,0.0747325,1
10.73,192.962,22.097,0.0697997,-0.0214564,9.18999,0.0763969,1
10.75,193.408,22.2048,0.0716049,-0.0204387,8.89975,0.0779419,1
10.77,193.854,22.1557,0.0685453,-0.0190068,8.7413,0.0794182,1
10.79,194.299,22.108,0.0689086,-0.0175278,8.60124,0.0808156,1
10.81,194.743,22.0607,0.069755,-0.0160781,8.62962,0.0821215,1
10.83,195.186,22.0135,0.0622279,-0.0147237,8.68091,0.0833321,1
10.85,195.628,21.9667,0.0478707,-0.0132934,8.74518,0.0844256,1
10.87,196.071,22.0955,0.0464453,-0.0114844,8.82896,0.0853526,1
10.89,196.517,22.2031,0.0299033,-0.00933972,8.92255,0.0860672,1
10.91,196.963,22.1554,0.0197558,-0.00643301,9.03021,0.0865924,1
10.93,197.409,22.1083,0.0149655,-0.0029465,9.14513,0.0868734,1
10.95,197.853,22.0616,0.0410774,0.000957072,9.26632,0.086881,1
10.97,198.296,22.0148,0.0512582,0.00455195,9.37382,0.0866547,1
10.99,198.739,21.968,0.0652436,0.00746089,9.45388,0.0862516,1
11.01,199.182,22.0952,0.0850735,0.0096598,9.51103,0.085701,1
11.03,199.628,22.2001,0.0830164,0.0110278,9.55871,0.0850118,1
11.05,200.074,22.1514,0.0727526,0.0121542,9.6199,0.0842679,1
11.07,200.519,22.104,0.0698422,0.0132539,9.67007,0.0834427,1
11.09,200.963,22.0572,0.0848828,0.0144403,9.72988,0.082517,1
11.11,201.406,22.0095,0.0894045,0.0153674,9.79776,0.0815175,1
11.13,201.848,21.9622,0.10091,0.0159621,9.8771,0.0804736,1
11.15,202.291,22.0895,0.109104,0.0160958,9.97329,0.0793915,1
11.17,202.737,22.198,0.0981839,0.0156499,10.0943,0.0782572,1
11.19,203.183,22.1499,0.0744439,0.0155594,10.2227,0.0771535,1
11.21,203.627,22.1027,0.0757014,0.0160127,10.3473,0.0760333,1
11.23,204.071,22.0557,0.0694953,0.0168558,10.467,0.074852,1
11.25,204.514,22.01,0.0759932,0.0178693,10.5854,0.0736046,1
11.27,204.956,21.9631,0.088409,0.0188112,10.709,0.0722771,1
11.29,205.398,22.087,0.0979691,0.0193999,10.8479,0.0708872,1
11.31,205.844,22.1988,0.09263,0.0195307,11.0085,0.069411,1
11.33,206.289,22.1516,0.0947017,0.0199683,11.1633,0.0679474,1
11.35,206.734,22.104,0.0914918,0.0204055,11.3219,0.0664927,1
11.37,207.177,22.0571,0.072373,0.0207618,11.4873,0.065038,1
11.39,207.62,22.0111,0.0808469,0.0213877,11.6303,0.0635414,1
11.41,208.061,21.9652,0.0847935,0.0221282,11.7906,0.0619914,1
11.43,208.503,22.0776,0.101222,0.0224984,11.97,0.0603739,1
11.45,208.948,22.1989,0.101403,0.0222211,12.1756,0.0586751,1
11.47,209.393,22.1555,0.104066,0.0222649,12.1651,0.0570018,1
11.49,209.838,22.1084,0.102437,0.0223584,12.155,0.0553487,1
11.51,210.281,22.0618,0.0992676,0.022393,12.1452,0.0537364,1
11.53,210.723,22.0156,0.0978923,0.0223386,12.1356,0.0521444,1
11.55,211.164,21.9697,0.088898,0.0221895,12.1262,0.0505803,1
11.57,211.606,22.1011,0.0958341,0.0220497,12.0824,0.0489934,1
11.59,212.051,22.2089,0.0971651,0.0216995,12.0776,0.0473302,1
11.61,212.496,22.1663,0.113317,0.0215225,11.9255,0.0456746,1
11.63,212.94,22.1192,0.111126,0.0211354,11.7747,0.0440826,1
11.65,213.383,22.0731,0.0998896,0.0206899,11.6109,0.0425377,1
11.67,213.826,22.0278,0.0890473,0.0203928,11.5105,0.0410322,1
11.69,214.267,21.9831,0.0866127,0.0203902,11.4774,0.0395266,1
11.71,214.709,22.1146,0.0768974,0.0205242,11.4893,0.0379944,1
11.73,215.154,22.2269,0.0832342,0.0207796,11.5318,0.036363,1
11.75,215.599,22.1817,0.0887225,0.0215764,11.5961,0.0347252,1
11.77,216.043,22.1389,0.0850953,0.0220246,11.6859,0.0330811,1
11.79,216.486,22.0937,0.0845642,0.0222296,11.8003,0.0314217,1
11.81,216.928,22.0495,0.0949737,0.0226284,11.926,0.0297279,1
11.83,217.369,22.0055,0.0949084,0.0230697,12.0325,0.0280164,1
11.85,217.81,21.9619,0.0914058,0.0233913,12.0284,0.0263087,1
11.87,218.251,22.0941,0.0906661,0.0235769,12.0245,0.0245743,1
11.89,218.695,22.2074,0.0833033,0.0236039,12.0207,0.0227559,1
11.91,219.139,22.1633,0.0830471,0.02416,12.0176,0.0209516,1
11.93,219.582,22.1233,0.0649786,0.0247608,12.0148,0.0191422,1
11.95,220.025,22.0807,0.0640334,0.025398,12.0122,0.0172437,1
11.97,220.466,22.0377,0.0676932,0.0263926,12.0101,0.0152435,1
11.99,220.907,21.9953,0.0591333,0.0276153,12.0083,0.0131747,1
12.01,221.348,22.1254,0.0537434,0.0290434,12.0067,0.0109952,1
12.03,221.792,22.2418,0.049811,0.0300238,11.9816,0.00864331,1
12.05,222.236,22.1989,0.0411092,0.0271679,11.9747,0.00641123,1
12.07,222.68,22.1567,0.0350716,0.0246478,11.9776,0.00442354,1
12.09,223.122,22.1153,0.0211228,0.0224329,11.986,0.00263556,1
12.11,223.564,22.0759,0.00896431,0.020596,11.9961,0.000997464,1
12.13,224.005,22.0346,0.0132182,0.0193142,12.0022,-0.000565131,1
12.15,224.445,21.9935,0.0185148,0.0183465,12.002,-0.00203784,1
12.17,224.886,22.1232,0.0302264,0.0173287,12.0018,-0.00342234,1
12.19,225.33,22.2354,0.0160375,0.0160154,12.0015,-0.00469812,1
12.21,225.774,22.1931,0.00806936,0.0148685,12.0013,-0.00587026,1
12.23,226.218,22.1516,0.00526703,0.0140231,12.0012,-0.00696786,1
12.25,226.66,22.1105,-0.00116505,0.0134437,12.0011,-0.00802239,1
12.27,227.102,22.0695,0.00645663,0.0131164,12.001,-0.00905013,1
12.29,227.543,22.0286,0.00860158,0.0128151,12.001,-0.0100379,1
12.31,227.983,21.9879,0.0218951,0.0123627,12.0009,-0.0109867,1
12.33,228.424,22.1204,0.0376042,0.0115536,12.0008,-0.0118677,1
12.35,228.868,22.2291,0.0339958,0.0101621,12.0006,-0.0126359,1
12.37,229.312,22.1866,0.0298858,0.00852513,12.0004,-0.0132666,1
12.39,229.755,22.1451,0.0340972,0.00682348,12.0003,-0.0137742,1
12.41,230.198,22.1038,0.0355605,0.00505114,12.0001,-0.0141593,1
12.43,230.639,22.0626,0.0471847,0.00313967,12.0001,-0.0144057,1
12.45,231.08,22.0212,0.0454674,0.000917375,12,-0.0144912,1
12.47,231.52,21.9802,0.0402841,-0.00153399,12,-0.0143932,1
12.49,231.961,22.1152,0.0259345,-0.00395179,12.0001,-0.0141419,1
12.51,232.405,22.2261,0.0131335,-0.0060336,12.0002,-0.0137748,1
12.53,232.849,22.1839,0.0123814,-0.00737417,12.0003,-0.0133243,1
12.55,233.292,22.1425,0.0178578,-0.00833434,12.0004,-0.0127871,1
12.57,233.734,22.1013,0.0209437,-0.00927263,12.0005,-0.0121733,1
12.59,234.176,22.0602,0.0129209,-0.010358,12.0006,-0.0114584,1
12.61,234.616,22.0193,0.000461725,-0.0113811,12.0008,-0.0106751,1
12.63,235.056,21.9785,0.0155398,-0.012002,12.0009,-0.00985074,1
12.65,235.497,22.1112,0.00824805,-0.0126206,12.001,-0.00897884,1
12.67,235.941,22.2203,0.00870995,-0.0132645,12.0011,-0.0080564,1
12.69,236.385,22.178,-0.00473331,-0.0136861,12.0011,-0.00708199,1
12.71,236.828,22.1367,-0.000449218,-0.0137855,12.0011,-0.00609287,1
12.73,237.27,22.0956,0.0115025,-0.0136833,12.0011,-0.00510263,1
12.75,237.711,22.0546,-0.016945,-0.0138197,12.0011,-0.00408149,1
12.77,238.152,22.0136,-0.0204335,-0.0136114,12.0011,-0.00308657,1
12.79,238.592,21.9729,-0.0192384,-0.0128144,12.001,-0.00216246,1
12.81,239.032,22.1011,-0.0248845,-0.0118069,12.0008,-0.00130582,1
12.83,239.476,22.2077,-0.0372471,-0.0106007,12.0007,-0.000519514,1
12.85,239.92,22.1652,-0.0270514,-0.00904936,12.0005,0.000145674,1
12.87,240.363,22.1239,-0.0304225,-0.0074001,12.0003,0.000708501,1
12.89,240.805,22.0828,-0.0242455,-0.00576812,12.0002,0.00113527,1
12.91,241.246,22.0418,-0.0332223,-0.00420618,12.0001,0.00148408,1
12.93,241.686,22.0008,-0.0149671,-0.00255775,12,0.00169889,1
12.95,242.126,21.9602,-0.000303267,-0.00112462,12,0.00182343,1
12.97,242.566,22.0879,-0.00839572,-0.000354588,12,0.00192038,1
12.99,243.009,22.1941,-0.0119291,0.000160336,12,0.0019753,1
13.01,243.453,22.152,-0.00921584,0.000752866,12,0.00198348,1
13.03,243.895,22.1108,0.00181413,0.00136685,12,0.00192889,1
13.05,244.337,22.0699,0.00341618,0.00174034,12,0.0018545,1
13.07,244.778,22.0291,0.00132573,0.0018599,12,0.00176899,1
13.09,245.218,21.9884,0.00301436,0.00191379,12,0.00167267,1
13.11,245.659,22.118,0.00328071,0.00190175,12,0.00158008,1
13.13,246.103,22.2253,0.00269645,0.0018338,12,0.00149147,1
13.15,246.547,22.1832,0.00861853,0.00179011,12,0.00139157,1
13.17,246.99,22.1419,0.0189108,0.00162721,12,0.0013001,1
13.19,247.432,22.1007,0.0151703,0.00113672,12,0.00125885,1
13.21,247.874,22.0597,0.0152395,0.000464618,12,0.0012687,1
13.23,248.315,22.0189,0.0117025,-0.000223815,12,0.00132068,1
13.25,248.755,21.9782,0.0029311,-0.000858009,12,0.0014054,1
13.27,249.195,22.1091,0.00200797,-0.00127488,12,0.00151944,1
13.29,249.639,22.2167,0.0113012,-0.00149387,12,0.00162411,1
13.31,250.083,22.1745,0.0231685,-0.00172806,12,0.00175826,1
13.33,250.526,22.1331,0.0250741,-0.00232822,12,0.00195781,1
13.35,250.968,22.0921,0.00377713,-0.00327861,12.0001,0.00223398,1
13.37,251.41,22.0513,-0.0066706,-0.00408119,12.0001,0.00255013,1
13.39,251.85,22.0106,-0.00599681,-0.00435567,12.0001,0.0028495,1
13.41,252.29,21.97,-0.00782559,-0.00430596,12.0001,0.00312757,1
13.43,252.73,22.1021,0.00385863,-0.00407892,12.0001,0.00339937,1
13.45,253.174,22.2109,0.00939915,-0.00393522,12.0001,0.00366584,1
13.47,253.618,22.1689,-0.00462772,-0.00402772,12.0001,0.00397189,1
13.49,254.061,22.1278,-0.0162408,-0.0040099,12.0001,0.00427429,1
13.51,254.503,22.0868,-0.0178271,-0.00354648,12.0001,0.00453011,1
13.53,254.944,22.046,-0.00410898,-0.00272286,12,0.00473547,1
13.55,255.385,22.0054,-0.00113816,-0.00202495,12,0.0048933,1
13.57,255.824,21.9648,-0.00415118,-0.00162715,12,0.0050412,1
13.59,256.264,22.0944,-0.00694776,-0.00133944,12,0.00517782,1
13.61,256.708,22.2014,-0.00465864,-0.00098598,12,0.00528049,1
13.63,257.152,22.1594,0.00752137,-0.000592887,12,0.00535067,1
13.65,257.594,22.1182,0.018797,-0.000469685,12,0.00542625,1
13.67,258.036,22.0774,0.020064,-0.000833094,12,0.00553672,1
13.69,258.477,22.0367,0.00807116,-0.00154895,12,0.00569733,1
13.71,258.918,21.9963,-0.000159846,-0.00217324,12,0.00589999,1
13.73,259.359,22.1269,-0.00937577,-0.00246656,12,0.0061036,1
13.75,259.803,22.235,-0.00388487,-0.00237334,12,0.00628034,1
13.77,260.247,22.193,0.00669195,-0.00206101,12,0.00643063,1
13.79,260.69,22.1521,0.000431919,-0.00195903,12,0.00658528,1
13.81,261.133,22.1114,-0.00562704,-0.00194383,12,0.00674836,1
13.83,261.575,22.0705,-0.0252278,-0.00174195,12,0.00689348,1
13.85,262.016,22.0297,-0.0130245,-0.00099647,12,0.00696564,1
